"month","day","hour","daypart","season1","good_weather","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count"
"October","Wednesday",23,"5","0","1","4","0","1","2",23.78,27.275,94,23.9994,69
"November","Tuesday",0,"1","0","1","4","0","1","2",14.76,17.425,87,11.0014,21
"November","Tuesday",1,"1","0","1","4","0","1","1",14.76,17.425,81,8.9981,11
"November","Tuesday",2,"1","0","1","4","0","1","2",14.76,17.425,81,11.0014,4
"November","Tuesday",3,"1","0","1","4","0","1","2",14.76,17.425,81,8.9981,6
"November","Tuesday",4,"1","0","1","4","0","1","1",13.94,15.91,81,15.0013,8
"November","Tuesday",5,"1","0","1","4","0","1","1",13.12,15.91,81,12.998,18
"November","Tuesday",6,"1","0","1","4","0","1","1",13.12,15.91,81,12.998,93
"November","Tuesday",7,"2","0","1","4","0","1","1",13.94,16.665,76,12.998,254
"November","Tuesday",8,"2","0","1","4","0","1","1",14.76,16.665,71,16.9979,419
"November","Tuesday",9,"2","0","1","4","0","1","1",16.4,20.455,66,11.0014,222
"November","Tuesday",10,"2","0","1","4","0","1","1",18.04,21.97,62,8.9981,135
"November","Tuesday",11,"3","0","1","4","0","1","1",18.86,22.725,63,7.0015,117
"November","Tuesday",12,"3","0","1","4","0","1","1",20.5,24.24,48,6.0032,176
"November","Tuesday",13,"3","0","1","4","0","1","1",19.68,23.485,55,12.998,167
"November","Tuesday",14,"3","0","1","4","0","1","1",20.5,24.24,48,16.9979,150
"November","Tuesday",15,"3","0","1","4","0","1","1",20.5,24.24,45,8.9981,186
"November","Tuesday",16,"4","0","1","4","0","1","1",19.68,23.485,44,11.0014,298
"November","Tuesday",17,"4","0","1","4","0","1","1",18.04,21.97,54,11.0014,506
"November","Tuesday",18,"4","0","1","4","0","1","1",17.22,21.21,58,7.0015,460
"November","Tuesday",19,"4","0","1","4","0","1","1",17.22,21.21,58,6.0032,313
"November","Tuesday",20,"4","0","1","4","0","1","1",16.4,20.455,71,0,209
"November","Tuesday",21,"5","0","1","4","0","1","1",14.76,18.94,81,0,127
"November","Tuesday",22,"5","0","1","4","0","1","1",14.76,18.94,81,0,96
"November","Tuesday",23,"5","0","1","4","0","1","1",13.94,18.18,87,0,72
"November","Wednesday",0,"1","0","1","4","0","1","1",13.12,17.425,87,0,19
"November","Wednesday",1,"1","0","1","4","0","1","1",12.3,16.665,87,0,10
"November","Wednesday",2,"1","0","1","4","0","1","1",12.3,16.665,87,0,2
"November","Wednesday",3,"1","0","1","4","0","1","1",12.3,16.665,75,0,2
"November","Wednesday",4,"1","0","1","4","0","1","1",12.3,16.665,87,0,4
"November","Wednesday",5,"1","0","1","4","0","1","1",12.3,16.665,81,0,27
"November","Wednesday",6,"1","0","1","4","0","1","1",12.3,16.665,81,0,92
"November","Wednesday",7,"2","0","1","4","0","1","1",12.3,16.665,81,0,251
"November","Wednesday",8,"2","0","1","4","0","1","1",13.12,17.425,87,0,472
"November","Wednesday",9,"2","0","1","4","0","1","1",13.94,18.18,87,0,228
"November","Wednesday",10,"2","0","1","4","0","1","1",16.4,20.455,71,6.0032,133
"November","Wednesday",11,"3","0","1","4","0","1","1",17.22,21.21,71,8.9981,144
"November","Wednesday",12,"3","0","1","4","0","1","1",18.86,22.725,55,11.0014,189
"November","Wednesday",13,"3","0","1","4","0","1","1",19.68,23.485,48,11.0014,161
"November","Wednesday",14,"3","0","1","4","0","1","1",20.5,24.24,45,11.0014,172
"November","Wednesday",15,"3","0","1","4","0","1","1",19.68,23.485,51,11.0014,187
"November","Wednesday",16,"4","0","1","4","0","1","1",19.68,23.485,51,7.0015,266
"November","Wednesday",17,"4","0","1","4","0","1","1",18.04,21.97,62,12.998,553
"November","Wednesday",18,"4","0","1","4","0","1","1",17.22,21.21,71,11.0014,479
"November","Wednesday",19,"4","0","1","4","0","1","1",16.4,20.455,76,8.9981,282
"November","Wednesday",20,"4","0","1","4","0","1","1",16.4,20.455,66,8.9981,182
"November","Wednesday",21,"5","0","1","4","0","1","1",15.58,19.695,71,8.9981,168
"November","Wednesday",22,"5","0","1","4","0","1","1",14.76,17.425,71,8.9981,106
"November","Wednesday",23,"5","0","1","4","0","1","1",14.76,18.18,76,6.0032,57
"November","Thursday",0,"1","0","1","4","0","1","1",14.76,18.18,76,6.0032,31
"November","Thursday",1,"1","0","1","4","0","1","1",13.94,16.665,81,8.9981,15
"November","Thursday",2,"1","0","1","4","0","1","1",13.94,16.665,76,8.9981,7
"November","Thursday",3,"1","0","1","4","0","1","1",13.94,16.665,81,8.9981,5
"November","Thursday",4,"1","0","1","4","0","1","1",13.12,16.665,81,6.0032,4
"November","Thursday",5,"1","0","1","4","0","1","1",13.12,16.665,81,8.9981,28
"November","Thursday",6,"1","0","1","4","0","1","1",13.94,16.665,76,12.998,99
"November","Thursday",7,"2","0","1","4","0","1","2",13.12,16.665,81,6.0032,292
"November","Thursday",8,"2","0","1","4","0","1","2",13.94,17.425,81,6.0032,402
"November","Thursday",9,"2","0","1","4","0","1","2",14.76,17.425,81,12.998,164
"November","Thursday",10,"2","0","1","4","0","1","2",16.4,20.455,76,12.998,110
"November","Thursday",11,"3","0","1","4","0","1","1",18.04,21.97,67,12.998,120
"November","Thursday",12,"3","0","1","4","0","1","1",20.5,24.24,51,12.998,179
"November","Thursday",13,"3","0","1","4","0","1","2",21.32,25,48,16.9979,169
"November","Thursday",14,"3","0","1","4","0","1","1",21.32,25,52,11.0014,152
"November","Thursday",15,"3","0","1","4","0","1","1",21.32,25,52,11.0014,162
"November","Thursday",16,"4","0","1","4","0","1","1",21.32,25,48,12.998,267
"November","Thursday",17,"4","0","1","4","0","1","1",19.68,23.485,55,6.0032,498
"November","Thursday",18,"4","0","1","4","0","1","1",18.86,22.725,63,8.9981,433
"November","Thursday",19,"4","0","1","4","0","1","1",18.04,21.97,67,6.0032,252
"November","Thursday",20,"4","0","1","4","0","1","1",17.22,21.21,71,7.0015,209
"November","Thursday",21,"5","0","1","4","0","1","1",16.4,20.455,76,8.9981,144
"November","Thursday",22,"5","0","1","4","0","1","1",16.4,20.455,82,0,137
"November","Thursday",23,"5","0","1","4","0","1","1",16.4,20.455,82,6.0032,95
"November","Friday",0,"1","0","1","4","0","1","2",16.4,20.455,82,0,43
"November","Friday",1,"1","0","1","4","0","1","2",16.4,20.455,82,0,17
"November","Friday",2,"1","0","1","4","0","1","2",16.4,20.455,76,0,10
"November","Friday",3,"1","0","1","4","0","1","2",15.58,19.695,87,11.0014,8
"November","Friday",4,"1","0","1","4","0","1","2",15.58,19.695,87,6.0032,7
"November","Friday",5,"1","0","1","4","0","1","2",15.58,19.695,87,0,23
"November","Friday",6,"1","0","1","4","0","1","2",15.58,19.695,87,6.0032,66
"November","Friday",7,"2","0","1","4","0","1","2",16.4,20.455,86,15.0013,245
"November","Friday",8,"2","0","1","4","0","1","2",16.4,20.455,87,23.9994,395
"November","Friday",9,"2","0","1","4","0","1","2",17.22,21.21,71,31.0009,254
"November","Friday",10,"2","0","1","4","0","1","2",17.22,21.21,71,22.0028,134
"November","Friday",11,"3","0","1","4","0","1","2",18.04,21.97,67,30.0026,162
"November","Friday",12,"3","0","1","4","0","1","2",19.68,23.485,55,32.9975,197
"November","Friday",13,"3","0","1","4","0","1","1",18.04,21.97,51,27.9993,194
"November","Friday",14,"3","0","1","4","0","1","1",18.04,21.97,47,19.9995,201
"November","Friday",15,"3","0","1","4","0","1","1",18.86,22.725,44,26.0027,237
"November","Friday",16,"4","0","1","4","0","1","1",18.86,22.725,36,26.0027,290
"November","Friday",17,"4","0","1","4","0","1","1",17.22,21.21,38,23.9994,480
"November","Friday",18,"4","0","1","4","0","1","1",17.22,21.21,32,31.0009,374
"November","Friday",19,"4","0","1","4","0","1","1",16.4,20.455,37,23.9994,196
"November","Friday",20,"4","0","1","4","0","1","1",14.76,16.665,43,19.0012,186
"November","Friday",21,"5","0","1","4","0","1","1",13.94,15.91,46,16.9979,123
"November","Friday",22,"5","0","1","4","0","1","1",13.94,15.15,46,22.0028,115
"November","Friday",23,"5","0","1","4","0","1","1",13.12,15.15,49,22.0028,89
"November","Saturday",0,"1","0","1","4","0","0","1",13.12,14.395,45,23.9994,52
"November","Saturday",1,"1","0","1","4","0","0","1",13.12,15.15,45,19.9995,62
"November","Saturday",2,"1","0","1","4","0","0","1",12.3,13.635,52,22.0028,31
"November","Saturday",3,"1","0","1","4","0","0","1",12.3,13.635,52,19.9995,8
"November","Saturday",4,"1","0","1","4","0","0","1",11.48,12.88,56,22.0028,8
"November","Saturday",5,"1","0","1","4","0","0","1",10.66,11.365,60,22.0028,2
"November","Saturday",6,"1","0","1","4","0","0","1",10.66,12.12,60,16.9979,23
"November","Saturday",7,"2","0","1","4","0","0","1",10.66,12.12,60,19.0012,34
"November","Saturday",8,"2","0","1","4","0","0","1",11.48,12.88,56,22.0028,84
"November","Saturday",9,"2","0","1","4","0","0","1",12.3,13.635,56,19.9995,141
"November","Saturday",10,"2","0","1","4","0","0","1",13.12,15.15,53,16.9979,227
"November","Saturday",11,"3","0","1","4","0","0","1",14.76,18.18,46,7.0015,238
"November","Saturday",12,"3","0","1","4","0","0","1",14.76,17.425,46,11.0014,372
"November","Saturday",13,"3","0","1","4","0","0","1",16.4,20.455,37,7.0015,355
"November","Saturday",14,"3","0","1","4","0","0","1",17.22,21.21,35,8.9981,386
"November","Saturday",15,"3","0","1","4","0","0","1",16.4,20.455,37,12.998,343
"November","Saturday",16,"4","0","1","4","0","0","1",16.4,20.455,40,15.0013,335
"November","Saturday",17,"4","0","1","4","0","0","1",15.58,19.695,40,11.0014,334
"November","Saturday",18,"4","0","1","4","0","0","1",14.76,18.18,50,6.0032,237
"November","Saturday",19,"4","0","1","4","0","0","1",13.94,18.18,53,0,204
"November","Saturday",20,"4","0","1","4","0","0","1",13.12,17.425,66,0,165
"November","Saturday",21,"5","0","1","4","0","0","1",13.12,17.425,66,0,118
"November","Saturday",22,"5","0","1","4","0","0","1",12.3,16.665,65,0,82
"November","Saturday",23,"5","0","1","4","0","0","1",11.48,15.91,70,0,85
"November","Sunday",0,"1","0","1","4","0","0","1",11.48,15.91,75,0,75
"November","Sunday",1,"1","0","1","4","0","0","1",10.66,15.15,81,0,115
"November","Sunday",2,"1","0","1","4","0","0","1",10.66,15.15,81,0,29
"November","Sunday",3,"1","0","1","4","0","0","1",9.84,14.395,87,0,9
"November","Sunday",4,"1","0","1","4","0","0","1",9.84,14.395,87,0,6
"November","Sunday",5,"1","0","1","4","0","0","1",9.84,12.12,87,8.9981,5
"November","Sunday",6,"1","0","1","4","0","0","1",10.66,14.395,81,6.0032,16
"November","Sunday",7,"2","0","1","4","0","0","1",10.66,13.635,87,7.0015,28
"November","Sunday",8,"2","0","1","4","0","0","2",11.48,15.15,87,6.0032,90
"November","Sunday",9,"2","0","1","4","0","0","2",12.3,15.91,75,6.0032,170
"November","Sunday",10,"2","0","1","4","0","0","1",14.76,18.18,66,6.0032,262
"November","Sunday",11,"3","0","1","4","0","0","1",17.22,21.21,58,6.0032,320
"November","Sunday",12,"3","0","1","4","0","0","1",18.04,21.97,54,0,346
"November","Sunday",13,"3","0","1","4","0","0","1",18.86,22.725,51,11.0014,314
"November","Sunday",14,"3","0","1","4","0","0","1",18.86,22.725,55,12.998,320
"November","Sunday",15,"3","0","1","4","0","0","1",19.68,23.485,51,12.998,306
"November","Sunday",16,"4","0","1","4","0","0","1",18.86,22.725,55,15.0013,347
"November","Sunday",17,"4","0","1","4","0","0","1",18.04,21.97,62,11.0014,256
"November","Sunday",18,"4","0","1","4","0","0","1",17.22,21.21,71,7.0015,185
"November","Sunday",19,"4","0","1","4","0","0","1",15.58,19.695,76,12.998,151
"November","Sunday",20,"4","0","1","4","0","0","1",14.76,18.18,81,7.0015,116
"November","Sunday",21,"5","0","1","4","0","0","1",14.76,18.18,81,6.0032,88
"November","Sunday",22,"5","0","1","4","0","0","1",14.76,18.94,87,0,45
"November","Sunday",23,"5","0","1","4","0","0","1",13.94,17.425,87,6.0032,50
"November","Monday",0,"1","0","1","4","0","1","1",13.94,18.18,87,0,15
"November","Monday",1,"1","0","1","4","0","1","1",13.94,18.18,87,0,8
"November","Monday",2,"1","0","1","4","0","1","1",13.12,17.425,93,0,2
"November","Monday",3,"1","0","1","4","0","1","1",13.12,17.425,93,0,3
"November","Monday",4,"1","0","1","4","0","1","1",13.12,17.425,93,0,6
"November","Monday",5,"1","0","1","4","0","1","1",12.3,16.665,93,0,26
"November","Monday",6,"1","0","1","4","0","1","2",11.48,15.91,93,0,99
"November","Monday",7,"2","0","1","4","0","1","2",11.48,15.91,93,0,311
"November","Monday",8,"2","0","1","4","0","1","2",12.3,15.91,100,6.0032,410
"November","Monday",9,"2","0","1","4","0","1","2",13.94,16.665,100,8.9981,174
"November","Monday",10,"2","0","1","4","0","1","1",14.76,17.425,93,8.9981,123
"November","Monday",11,"3","0","1","4","0","1","1",17.22,21.21,77,7.0015,128
"November","Monday",12,"3","0","1","4","0","1","1",18.86,22.725,67,0,179
"November","Monday",13,"3","0","1","4","0","1","1",22.14,25.76,49,6.0032,189
"November","Monday",14,"3","0","1","4","0","1","1",22.96,26.515,37,11.0014,145
"November","Monday",15,"3","0","1","4","0","1","1",22.96,26.515,37,7.0015,170
"November","Monday",16,"4","0","1","4","0","1","1",21.32,25,45,0,295
"November","Monday",17,"4","0","1","4","0","1","1",20.5,24.24,45,11.0014,528
"November","Monday",18,"4","0","1","4","0","1","1",18.86,22.725,59,7.0015,425
"November","Monday",19,"4","0","1","4","0","1","1",18.86,22.725,59,0,300
"November","Monday",20,"4","0","1","4","0","1","1",16.4,20.455,71,0,204
"November","Monday",21,"5","0","1","4","0","1","1",15.58,19.695,82,7.0015,139
"November","Monday",22,"5","0","1","4","0","1","1",14.76,18.18,81,6.0032,108
"November","Monday",23,"5","0","1","4","0","1","1",14.76,18.18,87,6.0032,48
"November","Tuesday",0,"1","0","1","4","0","1","1",13.94,17.425,87,6.0032,18
"November","Tuesday",1,"1","0","1","4","0","1","1",13.12,16.665,93,7.0015,11
"November","Tuesday",2,"1","0","1","4","0","1","1",13.12,17.425,87,0,1
"November","Tuesday",3,"1","0","1","4","0","1","1",13.12,17.425,87,0,3
"November","Tuesday",4,"1","0","1","4","0","1","1",12.3,16.665,87,0,4
"November","Tuesday",5,"1","0","1","4","0","1","1",12.3,15.91,87,6.0032,18
"November","Tuesday",6,"1","0","1","4","0","1","1",12.3,16.665,87,0,99
"November","Tuesday",7,"2","0","1","4","0","1","1",12.3,15.91,87,7.0015,323
"November","Tuesday",8,"2","0","1","4","0","1","1",13.12,16.665,93,7.0015,466
"November","Tuesday",9,"2","0","1","4","0","1","1",14.76,18.94,87,0,191
"November","Tuesday",10,"2","0","1","4","0","1","1",17.22,21.21,71,6.0032,129
"November","Tuesday",11,"3","0","1","4","0","1","1",18.86,22.725,63,8.9981,147
"November","Tuesday",12,"3","0","1","4","0","1","1",21.32,25,52,8.9981,203
"November","Tuesday",13,"3","0","1","4","0","1","1",22.14,25.76,49,11.0014,196
"November","Tuesday",14,"3","0","1","4","0","1","1",22.96,26.515,46,7.0015,161
"November","Tuesday",15,"3","0","1","4","0","1","1",23.78,27.275,46,7.0015,188
"November","Tuesday",16,"4","0","1","4","0","1","1",22.96,26.515,46,8.9981,289
"November","Tuesday",17,"4","0","1","4","0","1","1",21.32,25,43,11.0014,499
"November","Tuesday",18,"4","0","1","4","0","1","1",19.68,23.485,55,8.9981,462
"November","Tuesday",19,"4","0","1","4","0","1","1",18.86,22.725,59,0,278
"November","Tuesday",20,"4","0","1","4","0","1","1",16.4,20.455,76,0,181
"November","Tuesday",21,"5","0","1","4","0","1","1",16.4,20.455,76,0,182
"November","Tuesday",22,"5","0","1","4","0","1","1",14.76,18.94,87,0,108
"November","Tuesday",23,"5","0","1","4","0","1","1",14.76,18.94,81,0,48
"November","Wednesday",0,"1","0","1","4","0","1","1",14.76,18.94,87,0,13
"November","Wednesday",1,"1","0","1","4","0","1","1",13.94,18.18,87,0,10
"November","Wednesday",2,"1","0","1","4","0","1","1",13.12,17.425,93,0,5
"November","Wednesday",3,"1","0","1","4","0","1","1",13.12,17.425,93,0,4
"November","Wednesday",4,"1","0","1","4","0","1","1",13.12,17.425,87,0,4
"November","Wednesday",5,"1","0","1","4","0","1","1",12.3,16.665,87,0,28
"November","Wednesday",6,"1","0","1","4","0","1","1",12.3,16.665,87,0,98
"November","Wednesday",7,"2","0","1","4","0","1","1",12.3,16.665,87,0,300
"November","Wednesday",8,"2","0","1","4","0","1","1",13.12,17.425,93,0,456
"November","Wednesday",9,"2","0","1","4","0","1","1",13.94,18.18,93,0,219
"November","Wednesday",10,"2","0","1","4","0","1","1",16.4,20.455,76,7.0015,105
"November","Wednesday",11,"3","0","1","4","0","1","1",18.86,22.725,67,11.0014,152
"November","Wednesday",12,"3","0","1","4","0","1","1",20.5,24.24,51,11.0014,180
"November","Wednesday",13,"3","0","1","4","0","1","1",20.5,24.24,51,11.0014,167
"November","Wednesday",14,"3","0","1","4","0","1","1",21.32,25,48,11.0014,179
"November","Wednesday",15,"3","0","1","4","0","1","1",21.32,25,45,15.0013,151
"November","Wednesday",16,"4","0","1","4","0","1","1",21.32,25,48,12.998,281
"November","Wednesday",17,"4","0","1","4","0","1","1",18.86,22.725,63,7.0015,485
"November","Wednesday",18,"4","0","1","4","0","1","1",18.04,21.97,67,7.0015,408
"November","Wednesday",19,"4","0","1","4","0","1","1",18.04,21.97,72,7.0015,304
"November","Wednesday",20,"4","0","1","4","0","1","1",18.04,21.97,77,0,219
"November","Wednesday",21,"5","0","1","4","0","1","1",16.4,20.455,87,0,161
"November","Wednesday",22,"5","0","1","4","0","1","1",16.4,20.455,87,0,114
"November","Wednesday",23,"5","0","1","4","0","1","1",15.58,19.695,87,0,66
"November","Thursday",0,"1","0","1","4","0","1","1",16.4,20.455,87,0,24
"November","Thursday",1,"1","0","1","4","0","1","2",16.4,20.455,87,0,11
"November","Thursday",2,"1","0","1","4","0","1","2",15.58,19.695,94,0,5
"November","Thursday",3,"1","0","1","4","0","1","1",15.58,19.695,94,6.0032,11
"November","Thursday",4,"1","0","1","4","0","1","1",15.58,19.695,94,6.0032,3
"November","Thursday",5,"1","0","1","4","0","1","2",14.76,17.425,100,8.9981,23
"November","Thursday",6,"1","0","1","4","0","1","2",14.76,17.425,100,8.9981,114
"November","Thursday",7,"2","0","1","4","0","1","2",15.58,19.695,94,11.0014,272
"November","Thursday",8,"2","0","1","4","0","1","2",16.4,20.455,94,6.0032,436
"November","Thursday",9,"2","0","1","4","0","1","2",17.22,21.21,94,7.0015,211
"November","Thursday",10,"2","0","1","4","0","1","2",18.04,21.97,88,15.0013,117
"November","Thursday",11,"3","0","1","4","0","1","2",18.86,22.725,67,26.0027,108
"November","Thursday",12,"3","0","1","4","0","1","2",17.22,21.21,67,23.9994,167
"November","Thursday",13,"3","0","0","4","0","1","3",14.76,16.665,81,23.9994,96
"November","Thursday",14,"3","0","0","4","0","1","3",14.76,16.665,87,19.0012,64
"November","Thursday",15,"3","0","0","4","0","1","3",14.76,16.665,81,19.9995,62
"November","Thursday",16,"4","0","0","4","0","1","3",14.76,17.425,81,15.0013,73
"November","Thursday",17,"4","0","0","4","0","1","3",14.76,17.425,81,15.0013,177
"November","Thursday",18,"4","0","1","4","0","1","2",14.76,17.425,81,11.0014,273
"November","Thursday",19,"4","0","1","4","0","1","2",14.76,17.425,71,15.0013,211
"November","Thursday",20,"4","0","1","4","0","1","2",14.76,16.665,62,19.0012,168
"November","Thursday",21,"5","0","1","4","0","1","1",14.76,16.665,57,16.9979,136
"November","Thursday",22,"5","0","1","4","0","1","1",14.76,16.665,53,19.0012,89
"November","Thursday",23,"5","0","1","4","0","1","2",13.94,16.665,57,11.0014,82
"November","Friday",0,"1","0","1","4","1","0","1",13.94,15.91,53,16.9979,66
"November","Friday",1,"1","0","1","4","1","0","1",13.12,15.15,57,22.0028,19
"November","Friday",2,"1","0","1","4","1","0","1",13.12,14.395,57,19.0012,11
"November","Friday",3,"1","0","1","4","1","0","1",12.3,14.395,61,12.998,6
"November","Friday",4,"1","0","1","4","1","0","1",12.3,14.395,61,12.998,8
"November","Friday",5,"1","0","1","4","1","0","1",12.3,14.395,49,16.9979,13
"November","Friday",6,"1","0","1","4","1","0","1",11.48,12.88,45,22.0028,46
"November","Friday",7,"2","0","1","4","1","0","1",11.48,13.635,45,16.9979,121
"November","Friday",8,"2","0","1","4","1","0","1",12.3,13.635,42,23.9994,258
"November","Friday",9,"2","0","1","4","1","0","1",13.12,14.395,45,30.0026,201
"November","Friday",10,"2","0","1","4","1","0","1",13.12,13.635,42,36.9974,200
"November","Friday",11,"3","0","1","4","1","0","1",13.94,14.395,42,32.9975,170
"November","Friday",12,"3","0","1","4","1","0","1",13.94,14.395,42,31.0009,239
"November","Friday",13,"3","0","1","4","1","0","1",15.58,19.695,37,36.9974,236
"November","Friday",14,"3","0","1","4","1","0","1",15.58,19.695,37,31.0009,247
"November","Friday",15,"3","0","1","4","1","0","1",14.76,16.665,37,27.9993,216
"November","Friday",16,"4","0","1","4","1","0","1",14.76,16.665,34,22.0028,238
"November","Friday",17,"4","0","1","4","1","0","1",13.94,15.15,39,22.0028,310
"November","Friday",18,"4","0","1","4","1","0","1",13.94,15.91,39,16.9979,208
"November","Friday",19,"4","0","1","4","1","0","1",13.12,15.91,39,11.0014,199
"November","Friday",20,"4","0","1","4","1","0","1",13.12,15.91,39,12.998,109
"November","Friday",21,"5","0","1","4","1","0","1",12.3,15.15,45,11.0014,83
"November","Friday",22,"5","0","1","4","1","0","1",13.12,15.91,39,12.998,91
"November","Friday",23,"5","0","1","4","1","0","1",12.3,15.91,45,6.0032,73
"November","Saturday",0,"1","0","1","4","0","0","1",9.84,12.12,60,8.9981,64
"November","Saturday",1,"1","0","1","4","0","0","1",9.84,12.12,60,8.9981,54
"November","Saturday",2,"1","0","1","4","0","0","1",9.84,12.88,65,6.0032,46
"November","Saturday",3,"1","0","1","4","0","0","1",9.84,12.12,70,8.9981,17
"November","Saturday",4,"1","0","1","4","0","0","1",8.2,10.605,80,8.9981,7
"November","Saturday",5,"1","0","1","4","0","0","1",9.02,12.88,75,6.0032,4
"November","Saturday",6,"1","0","1","4","0","0","1",9.02,11.365,75,11.0014,7
"November","Saturday",7,"2","0","1","4","0","0","1",9.02,11.365,75,12.998,27
"November","Saturday",8,"2","0","1","4","0","0","1",10.66,12.88,70,12.998,101
"November","Saturday",9,"2","0","1","4","0","0","1",12.3,15.15,61,11.0014,160
"November","Saturday",10,"2","0","1","4","0","0","1",13.94,15.91,61,19.0012,232
"November","Saturday",11,"3","0","1","4","0","0","1",15.58,19.695,54,19.0012,315
"November","Saturday",12,"3","0","1","4","0","0","1",18.04,21.97,44,19.0012,366
"November","Saturday",13,"3","0","1","4","0","0","1",19.68,23.485,36,19.0012,353
"November","Saturday",14,"3","0","1","4","0","0","1",20.5,24.24,36,19.9995,435
"November","Saturday",15,"3","0","1","4","0","0","1",21.32,25,29,19.0012,386
"November","Saturday",16,"4","0","1","4","0","0","1",21.32,25,32,16.9979,361
"November","Saturday",17,"4","0","1","4","0","0","1",20.5,24.24,34,16.9979,285
"November","Saturday",18,"4","0","1","4","0","0","1",17.22,21.21,58,12.998,203
"November","Saturday",19,"4","0","1","4","0","0","1",17.22,21.21,50,16.9979,171
"November","Saturday",20,"4","0","1","4","0","0","1",17.22,21.21,50,19.0012,132
"November","Saturday",21,"5","0","1","4","0","0","1",17.22,21.21,47,19.0012,122
"November","Saturday",22,"5","0","1","4","0","0","1",17.22,21.21,47,16.9979,118
"November","Saturday",23,"5","0","1","4","0","0","1",16.4,20.455,58,11.0014,101
"November","Sunday",0,"1","0","1","4","0","0","2",16.4,20.455,58,12.998,73
"November","Sunday",1,"1","0","1","4","0","0","2",14.76,17.425,66,12.998,71
"November","Sunday",2,"1","0","1","4","0","0","1",14.76,18.18,57,7.0015,57
"November","Sunday",3,"1","0","1","4","0","0","2",14.76,17.425,62,8.9981,28
"November","Sunday",4,"1","0","1","4","0","0","2",14.76,17.425,62,8.9981,6
"November","Sunday",5,"1","0","1","4","0","0","1",13.94,16.665,61,11.0014,5
"November","Sunday",6,"1","0","1","4","0","0","1",13.94,16.665,66,8.9981,23
"November","Sunday",7,"2","0","1","4","0","0","1",13.94,15.91,66,15.0013,43
"November","Sunday",8,"2","0","1","4","0","0","1",13.94,17.425,66,6.0032,79
"November","Sunday",9,"2","0","1","4","0","0","1",16.4,20.455,54,19.0012,135
"November","Sunday",10,"2","0","1","4","0","0","1",18.04,21.97,44,22.0028,241
"November","Sunday",11,"3","0","1","4","0","0","1",18.86,22.725,40,27.9993,295
"November","Sunday",12,"3","0","1","4","0","0","2",21.32,25,29,27.9993,354
"November","Sunday",13,"3","0","1","4","0","0","2",21.32,25,29,27.9993,339
"November","Sunday",14,"3","0","1","4","0","0","2",22.14,25.76,28,32.9975,371
"November","Sunday",15,"3","0","1","4","0","0","2",20.5,24.24,42,22.0028,310
"November","Sunday",16,"4","0","1","4","0","0","2",22.14,25.76,28,26.0027,319
"November","Sunday",17,"4","0","1","4","0","0","1",21.32,25,27,22.0028,231
"November","Sunday",18,"4","0","1","4","0","0","1",21.32,25,27,22.0028,190
"November","Sunday",19,"4","0","1","4","0","0","1",20.5,24.24,29,23.9994,157
"November","Sunday",20,"4","0","1","4","0","0","1",20.5,24.24,31,23.9994,139
"November","Sunday",21,"5","0","1","4","0","0","1",19.68,23.485,36,16.9979,95
"November","Sunday",22,"5","0","1","4","0","0","1",19.68,23.485,41,26.0027,89
"November","Sunday",23,"5","0","1","4","0","0","1",18.86,22.725,51,19.9995,67
"November","Monday",0,"1","0","1","4","0","1","1",18.86,22.725,59,19.0012,30
"November","Monday",1,"1","0","1","4","0","1","1",18.86,22.725,63,19.9995,11
"November","Monday",2,"1","0","1","4","0","1","1",18.86,22.725,63,23.9994,17
"November","Monday",3,"1","0","1","4","0","1","1",18.04,21.97,67,19.0012,7
"November","Monday",4,"1","0","1","4","0","1","1",18.04,21.97,67,15.0013,5
"November","Monday",5,"1","0","1","4","0","1","2",18.04,21.97,67,16.9979,19
"November","Monday",6,"1","0","1","4","0","1","2",18.04,21.97,72,15.0013,114
"November","Monday",7,"2","0","1","4","0","1","1",18.04,21.97,72,16.9979,322
"November","Monday",8,"2","0","1","4","0","1","2",18.86,22.725,67,12.998,452
"November","Monday",9,"2","0","1","4","0","1","2",19.68,23.485,67,22.0028,233
"November","Monday",10,"2","0","1","4","0","1","2",20.5,24.24,63,19.0012,111
"November","Monday",11,"3","0","1","4","0","1","2",22.14,25.76,60,19.0012,128
"November","Monday",12,"3","0","1","4","0","1","1",22.96,26.515,56,19.9995,202
"November","Monday",13,"3","0","1","4","0","1","1",24.6,31.06,49,26.0027,203
"November","Monday",14,"3","0","1","4","0","1","1",25.42,31.06,46,30.0026,185
"November","Monday",15,"3","0","1","4","0","1","1",26.24,31.06,44,22.0028,195
"November","Monday",16,"4","0","1","4","0","1","1",25.42,31.06,46,27.9993,315
"November","Monday",17,"4","0","1","4","0","1","1",25.42,31.06,46,16.9979,519
"November","Monday",18,"4","0","1","4","0","1","1",22.96,26.515,56,19.0012,489
"November","Monday",19,"4","0","1","4","0","1","1",24.6,31.06,53,19.9995,302
"November","Monday",20,"4","0","1","4","0","1","1",24.6,31.06,53,23.9994,240
"November","Monday",21,"5","0","1","4","0","1","1",24.6,31.06,53,23.9994,213
"November","Monday",22,"5","0","1","4","0","1","1",23.78,27.275,56,23.9994,113
"November","Monday",23,"5","0","1","4","0","1","1",22.96,26.515,64,19.9995,61
"November","Tuesday",0,"1","0","1","4","0","1","1",22.96,26.515,64,23.9994,22
